episode,score,steps,epsilon,loss,avg_v
4923,106,15,0.8892,24.9275,505.2788
4924,33,8,0.8892,19.0338,506.8996
4925,190,20,0.8892,29.2091,523.3285
4926,42,10,0.8892,30.4358,507.8067
4927,52,10,0.8891,31.4135,518.8282
4928,23,6,0.8891,44.7533,491.5693
4929,56,12,0.8891,22.6275,509.0350
4930,59,14,0.8891,29.7755,516.5819
4931,41,12,0.8891,31.3341,511.3829
4932,87,14,0.8890,24.3263,508.2213
4933,62,13,0.8890,29.6929,520.9072
4934,56,12,0.8890,22.5248,518.0467
4935,43,10,0.8890,47.7843,513.6033
4936,55,11,0.8889,31.3278,507.2483
4937,54,11,0.8889,24.4555,513.1445
4938,40,9,0.8889,25.5081,505.9716
4939,131,18,0.8889,21.4319,519.2827
4940,40,10,0.8889,26.7108,509.9987
4941,129,19,0.8888,23.5759,528.8279
4942,35,10,0.8888,33.1088,497.2665
4943,56,14,0.8888,31.4048,509.6791
4944,54,12,0.8888,29.5347,500.8500
4945,37,12,0.8887,21.2537,491.7684
4946,75,15,0.8887,33.1490,503.7716
4947,33,9,0.8887,21.4180,488.5774
4948,36,10,0.8887,25.2038,503.4776
4949,31,8,0.8886,33.7484,505.9945
4950,51,12,0.8886,21.3485,502.7579
4951,40,9,0.8886,21.8170,515.7993
4952,39,9,0.8886,37.1692,509.4733
4953,35,8,0.8886,21.8478,504.2406
4954,50,10,0.8885,28.6311,507.4062
4955,91,16,0.8885,32.5630,514.3993
4956,90,14,0.8885,21.7350,521.2121
4957,32,10,0.8885,23.6147,492.6297
4958,87,15,0.8884,23.0620,522.3948
4959,62,12,0.8884,19.5510,503.9306
4960,36,10,0.8884,30.2340,507.6708
4961,25,7,0.8884,25.4342,501.2167
4962,77,14,0.8884,34.0824,518.1152
4963,36,9,0.8883,29.3383,503.6276
4964,80,14,0.8883,22.5788,509.9803
4965,90,16,0.8883,30.1173,515.4586
4966,39,8,0.8883,51.9488,504.5053
4967,78,12,0.8882,32.1165,518.7577
4968,37,11,0.8882,24.7381,497.3597
4969,28,7,0.8882,28.6876,499.5467
4970,25,7,0.8882,21.3867,497.2882
4971,36,10,0.8882,31.9855,508.9140
4972,181,20,0.8881,29.2679,512.3387
4973,55,12,0.8881,27.9152,503.9181
4974,41,10,0.8881,35.5117,515.6228
4975,90,12,0.8881,36.5538,513.6985
4976,61,12,0.8880,21.8957,514.8120
4977,347,21,0.8880,31.2453,524.1822
4978,39,10,0.8880,25.6181,500.6322
4979,46,12,0.8880,34.4513,514.3522
4980,56,14,0.8880,22.3791,510.1081
4981,40,11,0.8879,37.2834,509.7502
4982,58,12,0.8879,30.5751,509.5045
4983,34,9,0.8879,23.6854,507.4417
4984,36,9,0.8879,35.1449,495.6404
4985,40,11,0.8878,21.8492,503.9481
4986,41,10,0.8878,34.0443,510.9262
4987,30,7,0.8878,21.5591,510.1420
4988,45,11,0.8878,25.5942,515.7933
4989,34,7,0.8877,23.6664,507.0142
4990,82,13,0.8877,22.6655,521.8219
4991,125,15,0.8877,29.8953,507.9821
4992,56,12,0.8877,42.4671,510.5451
4993,110,17,0.8877,26.7681,520.7665
4994,38,10,0.8876,33.5520,502.2692
4995,58,13,0.8876,39.9805,518.5219
4996,44,11,0.8876,32.3254,509.8838
4997,34,9,0.8876,31.2078,491.0258
4998,38,8,0.8875,41.4162,510.7746
4999,284,25,0.8875,25.0454,525.2781
5000,72,11,0.8875,31.0189,502.6433
5001,75,14,0.8875,20.2030,515.3032
5002,32,10,0.8875,25.2131,507.4430
5003,26,8,0.8874,23.5843,499.4449
5004,39,10,0.8874,40.5594,512.8626
5005,44,11,0.8874,30.0308,513.4633
5006,40,10,0.8874,34.6962,504.2899
5007,65,11,0.8873,23.7519,519.3906
5008,168,19,0.8873,19.4788,529.0777
5009,36,9,0.8873,35.5078,511.8870
5010,62,13,0.8873,24.4898,510.8260
5011,57,10,0.8873,25.7872,519.8391
5012,59,13,0.8872,34.8569,500.1449
5013,59,13,0.8872,32.2801,500.4788
5014,54,10,0.8872,23.0791,517.3047
5015,29,7,0.8872,31.8744,508.3830
5016,40,9,0.8871,25.2103,513.5869
5017,37,9,0.8871,19.6206,515.2168
5018,118,18,0.8871,32.3472,521.7878
5019,33,9,0.8871,37.3008,509.5467
5020,69,14,0.8871,25.0469,506.1223
5021,38,10,0.8870,42.7267,512.1625
5022,35,9,0.8870,31.5502,505.5543
5023,42,10,0.8870,19.7864,510.0912
5024,55,12,0.8870,39.2828,517.6865
5025,56,11,0.8869,29.5374,504.1760
5026,33,9,0.8869,29.7707,502.5508
5027,44,11,0.8869,18.5067,514.0296
5028,222,20,0.8869,31.2775,527.4248
5029,163,21,0.8868,29.6333,526.3275
5030,38,9,0.8868,33.2794,519.4466
5031,43,10,0.8868,25.0458,515.6393
5032,34,9,0.8868,31.4259,507.0629
5033,32,8,0.8868,30.8248,511.0669
5034,44,12,0.8867,28.8930,517.3312
5035,41,8,0.8867,36.6407,527.2480
5036,65,14,0.8867,35.4344,525.5250
5037,216,18,0.8867,32.9299,522.9725
5038,37,11,0.8866,32.2444,508.2994
5039,59,12,0.8866,18.0188,509.7555
5040,37,9,0.8866,31.0104,508.1406
5041,60,12,0.8866,30.3045,516.6816
5042,37,10,0.8866,32.4940,511.8586
5043,120,16,0.8865,30.9932,529.3331
5044,32,7,0.8865,28.7424,514.5929
5045,59,13,0.8865,20.0611,517.5362
5046,27,5,0.8865,46.3434,526.4486
5047,72,13,0.8864,32.5485,516.9573
5048,35,10,0.8864,37.0781,503.5641
5049,40,11,0.8864,27.9366,511.8912
5050,88,14,0.8864,37.0210,513.1389
5051,47,9,0.8864,29.7517,514.0158
5052,37,10,0.8863,31.5906,514.5308
5053,77,14,0.8863,26.9880,523.7555
5054,168,18,0.8863,19.6941,522.9255
5055,40,8,0.8863,19.4670,529.2972
5056,49,10,0.8862,31.7051,516.1749
5057,47,10,0.8862,18.4696,515.1649
5058,57,14,0.8862,24.2037,524.9696
5059,29,7,0.8862,33.9456,514.3135
5060,52,10,0.8861,37.1394,520.2467
5061,86,16,0.8861,28.3745,518.5374
5062,28,8,0.8861,24.3297,515.3758
5063,156,17,0.8861,33.5891,527.9013
5064,118,13,0.8861,28.5690,523.7018
5065,42,10,0.8860,28.8110,510.5987
5066,37,11,0.8860,24.9725,503.7557
5067,51,10,0.8860,33.5184,514.4585
5068,27,6,0.8860,36.3342,504.5434
5069,35,9,0.8859,27.0768,507.6342
5070,76,14,0.8859,19.0029,517.5920
5071,42,12,0.8859,23.2515,506.8055
5072,162,15,0.8859,34.0901,519.7380
5073,41,9,0.8859,21.3786,525.6329
5074,55,11,0.8858,33.0936,516.6968
5075,172,17,0.8858,30.6622,530.3073
5076,61,14,0.8858,23.1307,510.2618
5077,42,9,0.8858,29.1072,513.5929
5078,41,12,0.8857,28.8217,512.3783
5079,82,11,0.8857,24.7046,531.7707
5080,90,12,0.8857,42.0503,504.7671
5081,64,12,0.8857,33.0587,524.2858
5082,87,13,0.8857,37.3651,518.7996
5083,43,11,0.8856,25.5509,505.9272
5084,48,9,0.8856,33.6806,510.3086
5085,54,12,0.8856,31.8971,527.3696
5086,40,11,0.8856,41.5520,521.4768
5087,41,11,0.8855,21.3184,518.5851
5088,40,9,0.8855,25.9547,523.0337
5089,36,8,0.8855,36.6468,520.3608
5090,30,7,0.8855,31.5245,512.4136
5091,34,8,0.8855,28.3756,518.7760
5092,100,14,0.8854,31.3601,533.2613
5093,25,7,0.8854,16.5517,507.7019
5094,49,9,0.8854,29.4222,530.9843
5095,34,9,0.8854,32.0140,516.8028
5096,41,11,0.8853,40.8133,519.1813
5097,42,10,0.8853,32.8278,525.3142
5098,38,9,0.8853,31.5596,505.5252
5099,91,14,0.8853,30.4472,533.8446
5100,36,9,0.8852,37.3824,509.1877
5101,43,11,0.8852,28.2255,522.0422
5102,23,4,0.8852,35.7591,514.3766
5103,71,13,0.8852,22.9885,517.6423
5104,84,12,0.8852,34.8585,539.6706
5105,59,13,0.8851,36.8870,519.8261
5106,55,12,0.8851,29.6979,520.8251
5107,58,12,0.8851,24.9039,518.0558
5108,34,8,0.8851,24.6937,510.9263
5109,39,10,0.8850,28.7739,507.3726
5110,41,10,0.8850,17.2745,516.2915
5111,225,26,0.8850,25.3541,531.4380
5112,52,10,0.8850,32.5334,519.8464
5113,57,12,0.8850,33.7805,520.8181
5114,23,6,0.8849,36.1477,510.3932
5115,39,10,0.8849,25.6189,524.5365
5116,176,21,0.8849,29.3612,524.1577
5117,118,18,0.8849,27.9828,522.5227
5118,81,13,0.8848,32.6623,523.6757
5119,210,19,0.8848,27.0075,528.6532
5120,80,17,0.8848,39.1048,521.0030
5121,88,15,0.8848,36.1715,520.8403
5122,234,22,0.8848,30.4809,546.6610
5123,37,9,0.8847,31.9017,519.4294
5124,73,15,0.8847,20.4755,512.0083
5125,165,15,0.8847,28.5997,524.3347
5126,40,11,0.8847,34.6427,508.8552
5127,33,9,0.8846,27.8761,508.4555
5128,30,7,0.8846,37.3204,513.2897
5129,51,10,0.8846,24.7029,523.2517
5130,59,12,0.8846,28.9923,513.7728
5131,60,14,0.8846,38.0463,514.6330
5132,38,11,0.8845,18.4261,518.4845
5133,35,7,0.8845,24.2716,519.6964
5134,105,17,0.8845,22.0122,525.4630
5135,54,12,0.8845,27.2965,522.8510
5136,43,10,0.8844,16.5121,520.3675
5137,43,11,0.8844,24.6668,514.4913
5138,185,21,0.8844,27.8901,518.1063
5139,32,9,0.8844,23.6913,515.5934
5140,93,16,0.8843,15.2043,524.0862
5141,107,19,0.8843,26.7771,520.3887
5142,35,9,0.8843,33.9969,523.8142
5143,73,13,0.8843,38.3387,529.7531
5144,79,10,0.8843,23.1921,540.1664
5145,38,9,0.8842,20.4911,512.5399
5146,24,8,0.8842,20.3594,516.8453
5147,28,7,0.8842,34.5652,511.4668
5148,31,8,0.8842,46.1752,515.0517
5149,61,13,0.8841,34.2320,521.4170
5150,41,10,0.8841,25.1890,519.0630
5151,44,10,0.8841,44.7018,533.0000
5152,48,10,0.8841,34.1986,516.4902
5153,123,17,0.8841,28.2901,529.8868
5154,41,10,0.8840,28.5895,523.4771
5155,30,7,0.8840,29.4663,523.5738
5156,38,10,0.8840,32.6399,515.9514
5157,40,10,0.8840,27.4283,524.2100
5158,34,10,0.8839,26.7270,517.5164
5159,28,8,0.8839,43.4752,508.0738
5160,90,14,0.8839,25.3539,523.2472
5161,37,9,0.8839,37.3405,525.9153
5162,41,11,0.8839,27.8674,528.4445
5163,42,12,0.8838,33.6216,518.5654
5164,35,9,0.8838,27.8027,512.0546
5165,77,14,0.8838,31.2180,523.6531
5166,54,10,0.8838,35.1671,522.6993
5167,73,10,0.8837,27.1778,527.5274
5168,226,25,0.8837,32.6040,533.3094
5169,80,16,0.8837,21.8453,521.6790
5170,73,12,0.8837,14.5276,522.1805
5171,60,14,0.8837,33.3853,523.2773
5172,86,13,0.8836,21.8997,526.7638
5173,165,23,0.8836,27.7264,525.8195
5174,159,22,0.8836,27.1270,530.4890
5175,57,12,0.8836,23.2359,518.9768
5176,39,8,0.8835,33.2244,524.9410
5177,15,4,0.8835,18.2788,509.2027
5178,61,13,0.8835,27.4346,531.2617
5179,48,10,0.8835,25.5534,517.7059
5180,34,8,0.8834,24.3399,518.0368
5181,39,9,0.8834,28.2588,515.1355
5182,92,13,0.8834,35.5631,537.0253
5183,30,7,0.8834,17.2643,515.2895
5184,38,11,0.8834,26.9158,514.3161
5185,53,11,0.8833,23.2979,521.1898
5186,55,11,0.8833,30.3277,518.5292
5187,74,13,0.8833,35.7378,530.4609
5188,41,11,0.8833,18.5517,516.3367
5189,34,11,0.8832,29.9806,520.1133
5190,32,8,0.8832,25.7316,509.6725
5191,38,8,0.8832,28.5053,529.0281
5192,158,16,0.8832,35.6570,545.3484
5193,40,9,0.8832,33.1070,524.5926
5194,33,8,0.8831,29.8729,520.5057
5195,38,9,0.8831,20.7218,514.0533
5196,41,11,0.8831,28.2513,524.0270
5197,47,10,0.8831,25.9191,526.3835
5198,27,7,0.8830,26.7724,515.8639
5199,30,8,0.8830,26.2802,523.0884
5200,55,12,0.8830,34.0217,519.9344
5201,40,11,0.8830,31.8091,523.9292
5202,39,10,0.8830,19.9473,512.5997
5203,35,8,0.8829,28.4974,520.0016
5204,107,12,0.8829,20.5710,536.3191
5205,173,22,0.8829,35.5606,534.4948
5206,32,7,0.8829,22.0617,513.5573
5207,50,10,0.8828,31.0885,527.4608
5208,297,20,0.8828,29.9671,540.1870
5209,108,18,0.8828,27.3903,529.7718
5210,42,9,0.8828,25.8766,519.9041
5211,162,15,0.8828,30.6292,532.2487
5212,190,21,0.8827,32.9600,528.0903
5213,91,15,0.8827,28.9757,533.2360
5214,35,10,0.8827,34.8576,529.9173
5215,38,10,0.8827,16.3610,527.5773
5216,33,8,0.8826,24.4035,523.8144
5217,61,15,0.8826,36.4291,527.1130
5218,195,23,0.8826,28.7431,534.8323
5219,185,22,0.8826,25.3381,539.1234
5220,40,10,0.8825,29.6711,530.0274
5221,36,11,0.8825,23.3940,529.8731
5222,61,12,0.8825,25.1976,527.2519
5223,276,20,0.8825,30.0936,541.7746
5224,70,12,0.8825,40.4458,527.7799
5225,63,14,0.8824,22.4879,527.3464
5226,57,13,0.8824,24.7424,530.4119
5227,60,13,0.8824,23.4207,538.7309
5228,31,8,0.8824,24.6406,518.3034
5229,25,6,0.8823,33.3825,516.9417
5230,43,12,0.8823,26.1889,528.5753
5231,74,14,0.8823,28.6692,534.1320
5232,59,11,0.8823,34.8613,532.6849
5233,338,27,0.8823,36.2002,549.4846
5234,40,9,0.8822,39.6791,529.9858
5235,141,18,0.8822,28.8832,525.1335
5236,38,12,0.8822,28.4915,515.9468
5237,32,8,0.8822,30.6304,524.3562
5238,44,12,0.8821,26.5369,523.8537
5239,48,13,0.8821,31.6381,531.5747
5240,37,10,0.8821,28.9644,521.6676
5241,38,11,0.8821,13.4846,529.9627
5242,37,10,0.8821,14.5762,530.6323
5243,331,23,0.8820,30.3509,538.8401
5244,34,9,0.8820,26.4569,527.8960
5245,76,13,0.8820,37.0559,529.1450
5246,60,13,0.8820,24.8684,528.1809
5247,39,10,0.8819,32.8134,514.8550
5248,79,13,0.8819,37.4836,524.8290
5249,53,10,0.8819,23.6353,525.1729
5250,61,11,0.8819,28.7880,533.7982
5251,117,16,0.8819,33.4132,530.9062
5252,52,11,0.8818,34.9835,522.3066
5253,28,7,0.8818,22.1942,515.6358
5254,37,8,0.8818,33.6355,542.0183
5255,50,10,0.8818,34.4326,530.3575
5256,55,13,0.8817,28.1368,533.3045
5257,341,22,0.8817,32.4020,548.1631
5258,56,12,0.8817,24.7315,518.2292
5259,122,15,0.8817,32.8617,539.1959
5260,29,8,0.8817,24.2457,523.3214
5261,61,14,0.8816,27.1188,531.1034
5262,121,15,0.8816,30.9942,530.2579
5263,48,12,0.8816,31.4771,532.2357
5264,35,9,0.8816,24.5366,523.3040
5265,117,17,0.8815,40.7369,527.4897
5266,50,11,0.8815,31.9955,516.3622
5267,57,12,0.8815,24.9712,527.0742
5268,39,9,0.8815,27.2252,524.3358
5269,37,10,0.8814,34.2761,520.2756
5270,35,9,0.8814,35.5359,521.2557
5271,40,11,0.8814,31.7941,516.7493
5272,46,9,0.8814,35.6026,527.1796
5273,72,14,0.8814,19.2781,526.3040
5274,28,6,0.8813,33.9942,525.8133
5275,27,6,0.8813,25.1010,516.4489
5276,33,8,0.8813,38.2269,520.7012
5277,38,8,0.8813,33.3659,532.7946
5278,49,10,0.8812,18.0906,517.7911
5279,53,10,0.8812,36.1836,523.3848
5280,94,14,0.8812,18.1909,528.2103
5281,44,11,0.8812,23.4078,533.7941
5282,55,9,0.8812,40.5188,537.7776
5283,59,14,0.8811,32.5969,522.8253
5284,44,13,0.8811,31.4298,515.7324
5285,42,12,0.8811,26.6681,525.8771
5286,91,17,0.8811,31.3642,535.0262
5287,59,11,0.8810,41.2860,532.7749
5288,35,9,0.8810,24.9107,519.6960
5289,45,11,0.8810,35.3411,522.2855
5290,351,24,0.8810,34.8442,539.9248
5291,23,5,0.8810,22.0777,525.8838
5292,43,12,0.8809,29.5464,521.9135
5293,79,13,0.8809,22.2922,538.5082
5294,46,13,0.8809,20.1960,532.6616
5295,26,6,0.8809,27.1116,519.2987
5296,41,10,0.8808,45.6166,530.1743
5297,27,7,0.8808,22.7696,531.1057
5298,79,16,0.8808,26.5137,536.4932
5299,37,10,0.8808,30.3568,524.5351
5300,85,13,0.8808,25.6033,536.0305
5301,54,11,0.8807,22.3176,530.0015
5302,77,11,0.8807,23.5627,522.1641
5303,43,11,0.8807,28.8895,524.4342
5304,80,12,0.8807,37.3073,522.7095
5305,65,14,0.8806,28.4029,546.3518
5306,63,12,0.8806,32.5796,535.2673
5307,51,10,0.8806,23.6727,526.1563
5308,33,9,0.8806,25.4636,518.9693
5309,33,8,0.8805,33.4998,538.0023
5310,29,6,0.8805,43.3388,528.4907
5311,42,10,0.8805,34.6303,524.8287
5312,33,9,0.8805,34.0363,526.2015
5313,48,12,0.8805,26.3759,535.2051
5314,52,11,0.8804,21.9417,534.5702
5315,38,11,0.8804,29.8511,528.5865
5316,42,11,0.8804,33.2453,534.0235
5317,61,13,0.8804,37.5656,536.0691
5318,120,18,0.8803,30.0008,539.0999
5319,32,9,0.8803,33.9892,531.0780
5320,49,9,0.8803,22.0975,523.7316
5321,53,11,0.8803,18.6524,520.2627
5322,72,15,0.8803,30.3249,529.5384
5323,35,10,0.8802,36.8715,528.0959
5324,41,10,0.8802,22.0338,534.3161
5325,35,9,0.8802,25.8057,528.4257
5326,36,10,0.8802,34.3541,532.8460
5327,37,10,0.8801,43.5861,526.6088
5328,105,16,0.8801,28.7339,533.3985
5329,27,8,0.8801,17.6782,518.5574
5330,177,19,0.8801,23.9783,541.0390
5331,39,10,0.8801,34.5245,532.2857
5332,104,12,0.8800,13.0631,527.9858
5333,58,12,0.8800,30.2530,538.5242
5334,44,11,0.8800,20.3670,530.4722
5335,34,9,0.8800,29.9030,520.2932
5336,31,8,0.8799,29.1859,519.4085
5337,47,10,0.8799,26.5097,533.6020
5338,259,24,0.8799,30.3034,531.2357
5339,370,25,0.8799,32.4872,562.1007
5340,42,9,0.8799,26.6332,535.4762
5341,55,11,0.8798,21.6624,536.1035
5342,37,10,0.8798,25.8841,519.4742
5343,33,7,0.8798,42.7850,534.4693
5344,52,9,0.8798,32.1691,534.9086
5345,152,21,0.8797,27.4973,539.4524
5346,37,11,0.8797,31.7816,533.7948
5347,51,10,0.8797,42.2336,529.1644
5348,38,9,0.8797,38.1133,536.2336
5349,65,11,0.8796,25.3594,526.2618
5350,53,11,0.8796,32.5430,536.9065
5351,28,8,0.8796,26.6857,525.9305
5352,42,8,0.8796,22.5652,542.2835
5353,38,11,0.8796,27.5845,531.2504
5354,34,9,0.8795,24.5233,531.2211
5355,109,17,0.8795,27.5610,530.1064
5356,336,28,0.8795,38.7071,553.7593
5357,118,17,0.8795,21.3442,541.9621
5358,36,9,0.8794,35.0439,523.9866
5359,210,20,0.8794,28.6616,550.1399
5360,121,15,0.8794,28.1265,540.5158
5361,174,16,0.8794,23.3480,546.4831
5362,54,10,0.8794,42.0621,536.6004
5363,57,10,0.8793,36.7104,532.8977
5364,481,29,0.8793,32.6882,555.5301
5365,194,24,0.8793,30.5894,540.9736
5366,55,11,0.8793,23.3888,538.0747
5367,95,14,0.8792,33.2124,531.5607
5368,36,8,0.8792,25.1609,539.1412
5369,60,12,0.8792,29.8233,520.5315
5370,44,11,0.8792,44.2572,527.6586
5371,53,10,0.8792,22.5976,534.2706
5372,107,13,0.8791,27.1750,535.6999
5373,58,9,0.8791,28.5335,541.4508
5374,34,8,0.8791,37.9083,541.1433
5375,121,16,0.8791,26.8314,543.8735
5376,180,22,0.8790,33.7716,538.1888
5377,35,9,0.8790,16.0185,524.0024
5378,56,11,0.8790,33.7372,531.4705
5379,36,9,0.8790,25.9138,524.7008
5380,27,7,0.8790,48.2117,521.6387
5381,193,22,0.8789,28.7241,544.9318
5382,39,11,0.8789,18.8286,515.7848
5383,36,10,0.8789,30.2589,531.3765
5384,31,9,0.8789,20.4557,541.5406
5385,30,7,0.8788,40.4415,533.1766
5386,81,11,0.8788,25.4544,543.1280
5387,34,9,0.8788,27.8300,522.1332
5388,167,19,0.8788,37.0364,540.2089
5389,81,14,0.8787,24.7696,542.5241
5390,91,14,0.8787,31.2459,549.1487
5391,122,16,0.8787,36.5081,534.1171
5392,52,10,0.8787,20.5053,535.6462
5393,43,11,0.8787,20.2428,531.0146
5394,38,8,0.8786,35.6680,539.0225
5395,30,7,0.8786,24.2589,537.3647
5396,37,10,0.8786,28.1858,532.8479
5397,36,9,0.8786,19.4199,531.3783
5398,22,6,0.8785,38.9917,526.6004
5399,39,10,0.8785,29.3776,526.6506
5400,57,12,0.8785,28.0899,515.6208
5401,76,13,0.8785,27.5471,520.5654
5402,45,13,0.8785,38.5563,543.6476
5403,57,12,0.8784,23.7604,531.7467
5404,33,9,0.8784,37.5008,512.8612
5405,42,10,0.8784,33.1783,539.0432
5406,72,9,0.8784,25.7078,538.4287
5407,40,10,0.8783,37.9810,530.5894
5408,72,13,0.8783,26.7880,541.0493
5409,42,10,0.8783,26.1281,534.8394
5410,34,8,0.8783,29.0407,533.2293
5411,43,11,0.8783,24.1200,526.7384
5412,33,7,0.8782,30.4083,536.1884
5413,83,15,0.8782,25.1688,535.8514
5414,82,14,0.8782,30.1055,533.9605
5415,120,15,0.8782,24.6245,536.6396
5416,50,10,0.8781,22.2636,540.0724
5417,61,14,0.8781,30.2126,521.1075
5418,85,13,0.8781,23.9814,520.0441
5419,122,18,0.8781,35.0783,536.1915
5420,53,9,0.8780,22.1428,543.7677
5421,37,9,0.8780,22.6665,540.1297
5422,61,13,0.8780,33.2227,544.6366
5423,38,7,0.8780,37.6253,546.1092
5424,43,10,0.8780,27.0478,536.5868
5425,117,15,0.8779,28.9728,547.3822
5426,52,11,0.8779,38.0907,534.1567
5427,31,7,0.8779,22.0712,536.5244
5428,102,13,0.8779,22.4972,546.1286
5429,34,9,0.8778,24.2063,525.7500
5430,36,9,0.8778,34.5257,538.7741
5431,115,12,0.8778,28.3221,548.0271
5432,55,14,0.8778,34.1106,532.6181
5433,86,15,0.8778,29.9443,533.1516
5434,52,9,0.8777,34.7195,540.7577
5435,86,13,0.8777,37.7943,544.7231
5436,79,12,0.8777,25.4223,544.3582
5437,52,10,0.8777,32.1142,528.2350
5438,39,9,0.8776,36.4731,530.8091
5439,114,16,0.8776,24.8667,546.2262
5440,113,14,0.8776,30.3822,537.9355
5441,43,11,0.8776,36.0519,529.5422
5442,57,12,0.8776,35.7717,539.4495
5443,306,27,0.8775,32.0243,557.9724
5444,88,14,0.8775,21.9762,532.8103
5445,294,28,0.8775,31.3026,557.2944
5446,158,18,0.8775,26.8263,546.5115
5447,103,20,0.8774,27.2208,542.8360
5448,37,9,0.8774,22.8341,541.8007
5449,81,12,0.8774,31.6384,527.1086
5450,25,7,0.8774,28.7491,535.2579
5451,36,10,0.8774,44.3765,534.2813
5452,36,9,0.8773,23.9211,531.4479
5453,51,10,0.8773,24.0487,531.9193
5454,57,12,0.8773,26.9919,538.0158
5455,48,10,0.8773,28.4973,540.8316
5456,28,6,0.8772,49.8173,537.7676
5457,128,19,0.8772,25.0603,555.7102
5458,55,10,0.8772,27.3273,539.9090
5459,42,11,0.8772,24.0082,531.7302
5460,51,11,0.8771,37.2178,536.0303
5461,36,11,0.8771,22.8719,539.4077
5462,39,10,0.8771,29.5186,537.7822
5463,45,9,0.8771,49.1123,539.2078
5464,43,10,0.8771,31.9916,542.6595
5465,31,8,0.8770,24.4031,535.0524
5466,36,8,0.8770,27.0804,547.1606
5467,35,10,0.8770,24.5911,543.1494
5468,36,10,0.8770,33.1782,542.7031
5469,54,11,0.8769,32.5935,541.8887
5470,119,17,0.8769,39.0437,550.1133
5471,35,9,0.8769,41.0241,534.7466
5472,35,8,0.8769,36.1277,540.0114
5473,145,19,0.8769,35.2490,544.1344
5474,38,9,0.8768,28.8787,536.1811
5475,62,13,0.8768,39.0927,538.4785
5476,254,25,0.8768,28.1857,543.0559
5477,34,9,0.8768,32.4240,533.3329
5478,60,13,0.8767,39.5218,544.5086
5479,57,11,0.8767,26.3726,542.3713
5480,49,8,0.8767,29.3775,532.9895
5481,57,12,0.8767,26.8520,544.5947
5482,315,22,0.8767,34.3715,553.1828
5483,43,10,0.8766,46.0512,534.6362
5484,53,11,0.8766,29.4402,538.8421
5485,53,12,0.8766,29.9966,549.8968
5486,154,16,0.8766,23.5384,559.1549
5487,34,9,0.8765,44.8462,540.3554
5488,34,9,0.8765,46.7994,531.3007
5489,61,12,0.8765,38.0334,544.0184
5490,56,10,0.8765,22.2850,555.3442
5491,304,27,0.8765,28.4074,563.8446
5492,34,6,0.8764,35.0620,548.1067
5493,37,9,0.8764,41.0608,544.3323
5494,58,12,0.8764,20.7625,545.1427
5495,33,12,0.8764,38.6881,523.5092
5496,33,8,0.8763,29.8836,544.0875
5497,20,5,0.8763,30.5554,532.7462
5498,51,10,0.8763,25.1974,546.9616
5499,118,14,0.8763,20.9826,545.7528
5500,33,9,0.8762,32.9078,527.9242
5501,100,15,0.8762,28.5055,544.6644
5502,57,11,0.8762,29.2407,544.4043
5503,29,8,0.8762,22.5245,525.2324
5504,34,8,0.8762,29.0763,539.9495
5505,57,14,0.8761,22.5938,543.5232
5506,95,18,0.8761,24.4409,547.5757
5507,55,11,0.8761,30.6112,532.6497
5508,32,8,0.8761,39.5208,545.8862
5509,96,15,0.8760,25.3411,543.1542
5510,46,14,0.8760,32.1688,555.9861
5511,110,13,0.8760,36.4114,545.7185
5512,108,18,0.8760,30.9734,545.6287
5513,81,14,0.8760,23.7880,552.7025
5514,48,9,0.8759,16.3712,549.6277
5515,29,9,0.8759,26.3930,550.0977
5516,53,12,0.8759,19.4811,535.8142
5517,36,9,0.8759,28.3019,540.6161
5518,64,11,0.8758,25.6698,558.4963
5519,53,12,0.8758,36.2994,543.3369
5520,38,9,0.8758,24.2602,542.2449
5521,76,14,0.8758,24.8111,555.2392
5522,53,12,0.8758,27.6261,542.7520
5523,40,10,0.8757,32.5339,536.1304
5524,39,9,0.8757,17.1363,548.6006
5525,40,10,0.8757,40.7849,554.7265
5526,84,14,0.8757,19.8306,558.4001
5527,37,7,0.8756,25.3488,549.2143
5528,86,14,0.8756,25.3949,562.1905
5529,181,20,0.8756,28.6520,561.1207
5530,41,11,0.8756,36.2399,543.6578
5531,54,11,0.8756,49.0573,544.7461
5532,38,9,0.8755,28.2426,542.5810
5533,37,10,0.8755,20.7244,539.3083
5534,38,10,0.8755,37.4605,537.0305
5535,143,19,0.8755,27.2985,557.2204
5536,35,10,0.8754,31.3156,528.0250
5537,59,13,0.8754,36.8935,542.5234
5538,26,8,0.8754,24.6739,536.7128
5539,34,8,0.8754,31.4386,541.7647
5540,39,10,0.8753,36.9853,550.1714
5541,56,11,0.8753,34.0656,547.2386
5542,82,16,0.8753,27.3599,546.5682
